2.5,-0.0001344,0.003756,-0.00019764,0,0.0012957,0,-0.00061513,0,0.0010143,0,-0.00016855,0,0.0034122,-0.00018333,-8.8676e-05,0,-0.00013635,0.0019485
7.5,-6.72e-05,0.0035003,-0.0003294,-0.00057274,0.0025013,0.0048369,-0.0010252,0.0020272,0.0019915,0,0.0036026,-0.00011726,0.0068244,0.0018455,-0.00017735,0.0087119,0.0044102,0.0019485
12.5,-6.72e-05,0.011012,-6.588e-05,0.0076845,-0.00013512,-7.8021e-05,-0.00020504,0.0018125,-7.4134e-05,0.0034421,-0.0003371,0,0.0069219,0.0018455,0,0,-0.0002727,0.0019485
17.5,-6.72e-05,0.0070007,0.0098175,0.0076845,0.0025913,0.0024184,-0.0012303,0.0020272,0.0030058,0.0017211,0.0036026,-0.00035178,-4.8752e-05,-0.00036666,0.0030078,0.0089557,0,0.0020108
22.5,-0.0001344,0.0032446,0.0097517,-0.00057274,0.0011156,0.0024964,0.003307,-7.1556e-05,0.0028946,-0.00011589,0,0,0.0017305,0.0038131,0.0030078,0.0089557,0,0.0059702
27.5,-0.0002688,0.014001,0.0071984,-0.0020046,0.003752,0.0022623,-0.00020504,0.0020272,-7.4134e-05,-0.00011589,-0.00016855,0,0.001633,0.0057196,0.01212,-0.00024378,0.0042739,0.0019485
32.5,0.0030639,0.012978,0.0042499,0.022195,0.00098045,0.017163,-0.0016404,-0.00014311,0.00097723,0.0032683,0.0034341,0.0033429,-9.7504e-05,0.0049863,0.014063,0.0087119,0.0038648,0.011379
37.5,0.0008599,0.0041078,0.018054,0.0059663,0.0018257,0.0095176,0.0022818,0.015717,0.00075483,0.006751,-0.00050565,0.0020531,0,0.011573,0.016185,0,0.012277,0.019235
42.5,0.013303,0.00705,0.02102,0.025583,0.0003844,0.008659,0.027019,0.0097782,0.0021162,0.0075858,0.0086169,0.0049269,0.003461,0.009337,0.030862,0.016692,0.023052,0.0171
47.5,-0.008495,-0.065937,-0.029414,0.002101,0.0007827,0.00265,0.009206,0.013618,0.0086638,0.008101,0.006215,-0.001932,0,0.005205,0.045997,0.022723,0.013009,0.018487
52.5,0.011027,-0.08826,-0.004238,0.058089,0.013767,-0.005621,-0.04466,0.017172,0.0055395,-0.01287,0.011523,0.005107,0,0.028096,0.036352,0.086992,-0.012084,0.019314
57.5,0.019359,-0.13394,-0.00178,0.045011,0.031356,0.03362,0.041299,0.015288,0.009303,0.016469,-0.008449,0.062525,-4.8752e-05,0.050792,0.03299,0.028381,0.020429,0.019376
62.5,0.025932,-0.09852,0.010783,0.023723,0.015229,0.033387,0.043554,0.030193,-0.002841,0.007563,0.01264,0.02112,0,0.020152,0.041126,-0.005248,0.030702,0.013905
67.5,0.018784,-0.03501,0.022474,0.003008,0.02452,0.001636,0.019537,0.027308,0.010339,0.007968,0.007057,0.027103,0.0017305,0.027461,0.059167,0.004747,0.008421,0.012705
72.5,0.009781,-0.000445,0.031778,0.016133,0.014492,0.009126,0.012666,0.008848,0.010173,0.003888,0.007394,0.021353,-9.7504e-05,0.027107,0.042893,0.017359,-0.004128,0.014591
77.5,-0.0019898,-0.000127,0.01028,0.0013844,0.01173,0.024418,0.003975,0.0013116,0.0070158,0.0002609,0.007437,0.0001192,0,0.016205,0.039442,0.022235,-0.0015426,0.0088697
82.5,0.0047701,0.020842,0.006787,0.0048208,0.0063779,0.0081912,0.026582,0.0057954,0.0068169,0.013618,0.0066995,0.0046923,0,0.01084,0.022378,-0.0014627,0.0005924,0.010054
87.5,0.0019215,0.014689,0.0041182,-0.0020046,0.0024112,0.0097516,0.0049473,-7.1556e-05,0.0018803,0.0052212,0.010471,0.0090901,-4.8752e-05,0.0064651,0.018313,0.01718,0.021097,0.0035853
92.5,-0.0011424,0.011955,0.0065396,-0.00028637,0.0053179,-7.8021e-05,0.01174,0,0.0048491,0.0015473,-0.0006742,0.0062167,-9.7504e-05,0.012612,0.015216,0.014986,0.0086841,0.0018238
97.5,-0.0001344,0.014257,0.014529,0,-0.00013512,0.0049929,-0.00041009,0,0.003946,0.0017211,0.0072051,0.0029912,-9.7504e-05,0.0015399,0.012209,-0.0019503,0.0044102,0.0039593
102.5,0.0016663,0.0036281,-0.00019764,0,-0.00013512,-0.00015604,0.012355,0.0018841,-0.00014827,0.003616,0,-0.00023452,0.001633,0.0078096,0.0029191,-0.00024378,0.0088204,0.0019485
107.5,0.0033327,0.011012,0.0022238,-0.00028637,0.0027265,0.0049149,0.012355,0.0019556,-3.7067e-05,0,-0.00016855,-0.00011726,-4.8752e-05,0.0019066,-0.00017735,0.016936,0.0088204,0
112.5,0.0017335,0.0033724,-0.00013176,0.0076845,0.0027265,0.0022623,0,0.0020272,-3.7067e-05,-5.7947e-05,0.0036026,0.0069203,-9.7504e-05,0.0017233,0.0028305,-0.0012189,0,0.0020108
117.5,0.0017335,0.0036281,0.0022897,0,-4.5039e-05,0.0023404,-0.00020504,0,0.00097723,0.0016632,0,0,0,0.0018455,-8.8676e-05,-0.00048757,-0.00013635,0.0040216
122.5,0.0015991,-0.00012786,0.0019603,0,0.0013408,0,0,0.0039113,0.0019545,0,0,0,0,0.0018455,0.0030078,0,0,0.0020108
127.5,-0.0001344,0.0036281,0.0021579,-0.00057274,0.0012957,-0.00015604,0,0,0.0010143,0.001837,0,-0.00011726,0,-0.00012222,0.0030078,-0.00024378,0,0.0020108
132.5,0,0.003756,0.0022238,0,0,0.0024964,0,0,0,0.0017211,0,-0.00011726,-0.00014626,0.0038742,0.0030078,0,0,0
137.5,-6.72e-05,0.0036281,0.0022238,0,-4.5039e-05,0,0.012355,0.0040544,0.0019915,-5.7947e-05,-0.00016855,0,-4.8752e-05,-0.00012222,-0.00017735,0,-0.00013635,0.0020108
142.5,-6.72e-05,-0.00025572,0.002092,0,0.0013408,-7.8021e-05,-0.00020504,0.0019556,-7.4134e-05,0,0,0,0,0.0018455,-0.00017735,0,-0.00013635,0
147.5,0,0.0031167,0.002092,0,-9.0078e-05,0.0024964,0,-7.1556e-05,0.00097723,-0.00017384,-0.00016855,-0.00011726,0,-0.00030555,0.0029191,0,0,0.0020108
152.5,0,0.01114,-0.0003294,0.0076845,0.0012957,0.0024964,0.0061776,0.0019556,0,0,0,0,0,0.0057808,0.0030078,0,0,0.0019485
157.5,0.0033327,0.003756,-0.00013176,0.0073981,-0.00013512,0.0024184,0.012355,0.0040544,-7.4134e-05,0.003616,-0.00016855,0,-4.8752e-05,-0.00024444,0,0,0,0.0020108
162.5,0.0016663,0.011268,0.0049087,0.0076845,-0.00022519,0.0024184,0.0059726,-7.1556e-05,0.0010143,0.0072899,0.0034341,0,0,0.0076873,0.0028305,0,0.0041375,-0.00012466
167.5,-0.0001344,0.0073842,0.0049087,0.0073981,0.0039321,-7.8021e-05,0.0055625,0.0020272,0.0020286,0.0055109,-0.00016855,-0.00011726,0.001633,0.0055974,0.0029191,0,0.0086841,0.0018861
172.5,0.011933,-0.0006393,0.0070666,0.014796,0.0013408,0.0024184,0.0057675,-0.00014311,0.0059374,0.0036739,0.0036026,-0.00011726,0.0017305,0.0091662,0.0058383,-0.00024378,0,0.0018861
